RA[deg]          	Decl [deg]          	|CMC15  |PanSt1 |2MASSAS|SDSS12 |URAT1  |UCAC4  |total
256.238160312829791	-29.739440456394874	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
256.263316773551708	-29.706656147577835	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
256.495509065235922	-29.809754185955828	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
256.519536597082663	-29.839171136283596	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
256.233930933935767	-29.803443858183282	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
256.705288983470041	-29.727291225203025	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
294.920085541493108	 20.857495046568737	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
294.259211316768756	 20.719057159360421	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
294.923950605627397	 20.981532618632119	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 51.166188589958900	 43.983874598858577	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 50.890233419355674	 43.955846354795881	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
310.646439185073234	-20.077062337069655	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
313.456674655758775	-18.789711301258841	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
190.036213982950670	-52.025449637314495	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
190.277031613695442	-52.005641939771451	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
189.137899210555020	-52.111254093445822	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
238.926875164395085	-10.334013563425946	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
238.819809225422745	 -9.938392830520952	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
238.810356662482775	-10.172512216872335	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
240.964988384337431	-10.264517712484473	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
113.272189797170839	-24.571009321220256	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.096449305136503	-18.092747953411283	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.103090492757644	-18.294711603761829	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.242177353354009	-17.976088522359536	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.240600483653679	-18.099459709916360	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.396671046548477	-18.098941932567701	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.892827972243310	-28.809064025176429	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.872346932133269	-28.794634367685941	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.972915190572394	-28.715399651601246	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.867101147508890	-28.812387378130129	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
268.933950494208659	-28.745811310031211	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.970613050457985	-17.846373827959631	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.009076600009394	-17.838430196863573	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
307.436878113166586	-35.302913424715179	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
308.667016130072227	-35.511039687002530	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
307.129133974969875	-35.183849908775429	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
307.920683769200309	-35.524633263628672	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
181.466567733813349	-37.614202467713561	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
258.708730863746723	-29.074788731430147	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 80.865045201963142	 13.699344160969225	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
275.824262047345314	-52.291851888616875	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
276.368324859723032	-52.214572953120616	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
260.830430501234844	-30.800293349937306	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
260.743665489798673	-30.903408784553633	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
290.912056507302623	 11.500128125140840	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
291.350874949514434	 11.624098965874325	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
264.392963854824984	-39.533250291164173	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
299.042110637372105	  7.823595495898134	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
254.409025815953242	-27.799817902934983	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
254.679130410944111	-27.781112568358925	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
311.485400483263504	-66.166159583858516	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
112.762420749887823	-52.098245958200046	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
112.762841845058276	-52.097999405122948	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
310.095300619886018	 33.873527288247004	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
310.384096054032455	 34.080092280986761	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
310.247861107649385	 33.931306047098509	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
219.826438277600687	 -5.126460032502334	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
220.764448639548704	 -4.729030964119603	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
221.117539879869213	 -4.402638795297647	|  NF   |  NF   |  NF   | fail1 |  NF   |success|1
 32.537232642427298	 42.427210078096714	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 32.429646000802883	 42.281382455218072	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
274.168324999455024	-33.406168891503114	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
274.350192119503220	-33.280462078772835	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
274.207991640117370	-33.275877453385576	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
274.308164767625044	-33.410812636636813	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
206.011808429792751	 -3.117951461762885	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
204.287712854265806	 -3.869917996689253	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
108.119135257508361	-12.888063954289398	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
108.534415033550644	-12.670291206063668	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
108.143081348995437	-13.028886596176001	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
341.949515631573490	 66.395424422577463	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
248.361995598289326	-16.683886833467994	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 61.663376890805999	-19.781973929263387	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 64.448082523631612	-21.488625780980353	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 65.360950939010607	-20.900887849459085	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 61.104086996529759	-20.354932882362668	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 62.041457477247953	-19.625157381676299	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
246.240986922088496	-50.396406853411150	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
355.460398659270709	-42.750230888001887	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
  1.090016139048134	-37.552992187559568	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
359.166366848618566	-39.074248561643657	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
359.212531001544789	-38.461948818524156	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
  1.382299639417686	-37.367419718861996	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
359.663095941411200	-38.653667908347508	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
359.299190130936893	-38.244912057745175	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
357.723726981862853	-39.089091232301982	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
359.045615094612231	-39.053136078490525	|  NF   | fail1 |  NF   | fail1 | fail1 |success|1
 68.821340173345348	 43.684925473123982	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
114.058327171910435	 32.835605047824750	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
114.292179709956898	 32.585096448843466	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
114.047672384980018	 32.848053291029480	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 50.714527477677201	-41.938625333836683	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 49.999766592099313	-43.066653265580193	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 50.285440642011721	-42.823880777205055	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
 51.417283262804162	-42.987242127792413	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 50.947085654056828	-43.081490573725425	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
  3.576644604923866	 47.968430556552335	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
  5.083328215365902	 48.584036735665130	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
  4.294175263934582	 47.772981154958067	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
116.082143886757635	 -5.054122339003017	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
159.826563330008099	-41.176691835221199	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 43.524372443575459	-19.580931859451351	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 43.616668859438533	-19.709229758736239	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
126.701902596839986	-58.113641312390428	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
107.210703009752706	-14.146536522375229	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
309.960646701216660	 21.931413587522457	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
309.894606891227852	 21.987255676450516	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
203.097635025200248	 15.705478322077509	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
336.635673428704195	 79.814130975975644	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.562082588295709	 30.795755146574422	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
307.770950773375603	 21.185162562387585	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
303.840641365693273	 37.374459656616196	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 21.080169419897345	 27.366158930221360	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 33.497453289411482	-41.135825837479835	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
225.359111528687976	-38.055422733551012	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
225.034399646924641	-38.338447229695241	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
273.487858598047126	-31.286330391161478	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
273.147872482927369	-31.125054552541279	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
273.615696161280823	-31.262277939808577	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
184.276501790202929	-17.637744562040613	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
184.170402116460906	-17.330368044053273	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.546744001857974	-30.726498748671339	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.373200746674343	-30.653677000237561	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.412971091652992	-30.575904783833032	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.294743081005265	-30.647380902326727	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.385711077052235	-30.647181091314355	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.444538802846978	-30.640170465252922	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.471558796786553	-30.688578062350341	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.405441405446652	-30.567656818694584	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.313882078693837	-30.741261279912528	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.509693546387382	-30.668977993072048	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.378802502074564	-30.556073869396883	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.701685435434740	-30.818039697063288	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
252.516771345648436	-27.528322787007649	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
251.710441905984226	-27.347762806304718	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
101.136370037538711	-38.532873966591822	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 99.713126528250214	-37.537895901580157	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
183.396939660912466	 31.214607147553849	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
182.307727048268646	 31.025654299214334	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
182.426947087862970	 31.684471267929858	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 63.983750548022762	-28.281596759579521	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 64.558989990621924	-28.822756464978102	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 65.534170168464769	-28.818546273536427	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 65.534388443262117	-28.818435979159450	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 65.553810690017798	-28.283327574064316	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 64.482167083024720	-29.015312800743008	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 64.130909605054100	-28.315790891818285	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 65.089280709313712	-29.573894596504385	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
104.517274498805932	 15.235930092287317	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
298.590075010014857	 20.631245227403827	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
117.349380993934403	-35.806945471212678	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
264.076334413053019	-19.465716376506283	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
263.976520193510169	-19.401740669216306	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.310739646997149	-19.476647304432380	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.195288243475090	-19.334213174734469	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.771467180438492	-12.869441877519900	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
272.778952435276096	-29.621214719800903	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 63.201876979684648	-53.865192519327387	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 62.611193295263533	-53.612661307745192	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
 61.633458093583350	-53.976739928367344	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 62.986418422767684	-53.370372861095838	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 62.028287492401944	-53.780077231226677	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
164.713545011546699	-68.965974383333844	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
163.318450656576744	-69.847158777271630	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
201.981132458384792	-28.288450358288223	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
201.451316847795624	-28.374433624869486	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
201.982805737230024	-28.288587217746425	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
206.836905998339432	-51.569681561356390	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
230.646053158864589	-42.773164351686752	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
252.847942027600823	-53.066506973147533	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 63.178052706589469	-22.846116536942489	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 63.175919662650664	-22.842236127432297	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
296.719378149164413	 40.087977015189871	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
296.405446753450803	 39.629056262812249	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
296.413784743479710	 39.659818849781182	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
297.717013850810019	 18.605021147251172	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
297.749983494066953	 18.548941645656601	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.475570457300364	 18.877402307333089	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
297.832867434034597	 18.635119857641229	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
297.829814236757215	 18.705493035103373	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
297.695839150715699	 18.683454607964936	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
178.025528499391612	  3.688725919332300	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
177.660836447566027	  3.716143970558774	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
176.669579740940264	  2.847548937119448	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
177.023384765016090	  3.438209082272802	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
182.482137489604582	  6.369663800168476	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
240.461888011739404	-59.669825656590952	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
188.393604519327397	 72.478952077931496	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
188.604570651990883	 72.695907520119761	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 10.923155443099690	 23.884507347302435	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
166.029859065890463	 53.381343374137728	| fail1 |  NF   |  NF   |  NF   |  NF   |success|1
169.089578588069060	 54.001738843419979	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
134.683153711009226	 27.742245141934841	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
136.218248764357156	 28.512585164527920	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
291.175581090658113	  8.549117266900502	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
291.073089640875878	  8.474790139678269	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
132.526378377649223	 52.289731475644800	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
131.814736728043385	 52.191754351241023	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
127.216441160701038	 53.861994179341401	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
127.920175337479492	 53.560126258536883	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
196.296252850192275	-67.691543784784031	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
271.269793916048343	-31.923238955108172	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
342.440434568547516	 25.778412461100579	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
271.893806606281373	-25.402859979567175	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
276.254921581781502	-23.697795221143199	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
276.201618928075391	-23.627004997808118	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 66.077790960316676	-24.521355349994934	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 66.048047839951153	-23.943162162589157	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 66.456296719320832	-24.088722038180418	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 66.200761698408641	-23.828802647945071	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 66.658462780255633	-24.382357640551461	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.464891925662585	-23.040441940211153	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
275.069071998224501	-24.110061797797030	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
136.687631028657108	 -8.805935575717045	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
136.685276837696819	 -8.806169268428860	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
136.431519590948596	 -8.700290546233619	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
188.607808418437997	-46.506963488026109	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
188.992677794703212	-45.942114471277250	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
188.153791155435641	-46.764931139806549	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
188.166976309492867	-46.774879126428353	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
275.420631545302285	-16.271609513963771	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
190.321204930355151	  8.494037255187607	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
190.339564622978145	  8.751908392748316	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
191.289486650881997	  8.204242408038949	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
279.857129913841959	 69.051856100064995	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
 28.064175549683807	 44.905681669196063	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 91.162279934744106	 -3.148053048633290	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
268.456706846178179	-32.557102746470441	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
281.415481764312574	 20.544863943434493	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
118.581271304417982	-13.262022962975800	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
268.316515856011392	 68.037611409746958	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
299.816273880958022	 30.748977136272611	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
270.329506078590612	-33.174517784665021	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
292.978466775104721	 11.153992948785007	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
292.991754704035657	 11.052197855722408	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.031116076616797	 11.228631295014230	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.431951590540734	 11.091201829299109	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.045780561154629	 10.979100099709827	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
265.581670626531718	-15.865162298303849	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
265.020010936703613	-15.819060576725636	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
265.626993425435614	-15.822492386746639	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
144.344723434939624	-56.784138273666812	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
144.995332997147159	-56.584314830687710	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
267.558247044206666	-51.209252092772175	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
 36.036603055670049	-24.570961086881635	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 32.038521892466548	 37.493933518225930	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 30.599247113591467	 37.496138410915556	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 31.071894425155442	 37.299713363961082	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 30.176601491694086	 37.378682589840032	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 30.031237368788933	 36.662204084610622	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
315.427390872888907	-25.057294785230042	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
314.139779145438865	-26.119712772098456	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
314.650313581881221	-26.156556982422273	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 79.065063982688500	  5.798468717207436	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
296.590458711593612	 23.979458429110000	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
296.323845539960985	 23.893674469251351	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
296.605736804108176	 24.062773429758224	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
296.496184017146277	 24.011159311702933	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
123.666562923063850	-24.975853698526699	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
124.006669740210270	-25.001445223297345	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
314.775542834396504	 40.751619996746754	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
315.389688776927187	 40.772574332433649	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
314.981261969166553	 40.259188954513540	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
314.981621752431579	 40.259726484251765	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.896516070710049	 38.893879309408000	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
298.898286366275329	 38.846833413034680	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
290.468536692004420	 28.667269470889302	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 46.840503958513700	-49.692927155060481	| fail1 | fail1 |  NF   | fail1 | fail1 |success|1
283.536275165805421	-36.656859602982351	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
274.017468962182818	-22.790348291368961	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 89.867278382943155	  5.493712968115720	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
211.576973511872410	-64.416517493760168	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
211.503235161249506	-64.329924745196251	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
273.973983876112754	-28.173905897925206	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
273.895662425561113	-28.115297345577510	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
273.900433580597735	-28.109364622392253	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
118.634501757598827	-46.472851281793737	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
266.732800772840562	-48.403992156660493	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
