ra,dec,CMC15,Pan-STARRS DR1,2MASS All-Sky,SDSS DR12,URAT1,UCAC4
242.11820808709203,-57.205269259018145,18.799220563789405,19.04630153626278,18.7403984589317,19.036985285681947,18.962132303850428,20.734661382450824
242.4338412799057,-57.04750588144201,35.67879700333322,45.48747222781663,37.4350567914067,-49.93651552315152,-7.364299593113322,-7.261597063946858
265.1961417266445,-22.01552407213972,-17.731269197251276,-18.135265099128933,-17.545855229697633,-12.674165250334564,-13.308385432475033,-13.300457148317422
265.35221679088573,-21.82306998164365,-22.292854672476324,-37.93124886695461,-37.880050816676885,20.881033818236784,63.713771416763905,-19.408082011393002
265.3673364438388,-21.954774835438013,55.46864649564371,55.460849750920715,55.739706859018575,55.615811207460915,55.15256295510928,-57.43168512922529
265.19980691604536,-22.04228508804347,-52.698895644417284,-52.83463596358432,-53.103111670360825,-4.612813940696587,-4.663550228954625,-4.597766574070811
265.1635301926746,-22.035701330106807,-4.594441851879633,-4.653524872353998,33.64033403852833,33.61170151962291,81.81590213029372,80.91556423141117
265.44011488903334,-21.781106810595478,25.718297437555126,-34.40520676215291,-34.1197024729707,-33.71570785487632,-35.19594240475068,-34.43909324949032
265.46389510650107,-21.761401608531934,34.742178352394205,34.33544843334233,-5.172596781807089,-5.5779144376412155,-5.371689387034366,36.662162706589214
359.4794296750692,-19.917263874833527,-26.11660411984025,-56.784584436495656,-56.63423849581368,-56.18616713001994,45.46454016970173,45.490462169369906
358.19659878195154,-20.15651660875028,45.44840077170497,45.37315735556072,35.663679835423935,1.7441907645263681,1.7898201733012686,1.5226975157497125
278.0778778072764,-24.916743068086863,-48.860542050534846,-24.93433667828868,-24.080763644450574,52.12195539168065,-87.36618043312815,-87.30468295278746
267.3489905523488,-42.88990291994422,-27.74731325969463,-18.184973146196434,37.16524421000667,37.085533613397814,37.35303843521514,61.76210087523864
268.52526318491283,-43.29695754680089,-17.346063794196994,-17.572514089535943,-17.39710679835268,19.614941263615922,19.72428034379604,19.91111636147155
288.00920042135084,-7.248285086614468,-10.150991911704644,-10.108052568946713,-10.18561799369526,-9.900540513220852,66.32923888823039,66.35201119773326
219.33971092885102,-61.41490722855233,2.212460465420252,2.163634843900614,2.1648691328593657,1.9608104590821107,2.1822422116509124,1.9984408551170092
220.41302545381183,-61.69319703443728,-58.01239910018976,-73.09190383093076,39.94858745205553,-11.535125754170465,-11.521908139150383,-58.27943100483202
67.90170114036148,19.51272026049968,-57.405030586150716,-3.5659909164035963,-3.5152005381652014,-3.55731093962206,-3.54701031256686,-13.048276079749565
68.15818836478688,19.046531112553293,60.37118243960413,-22.943826820162233,-23.245117011702188,-10.235950237858793,-10.134416255578088,64.0197235349242
265.0272994620716,-36.326237569985615,14.280243273250413,28.52581692260996,28.38502841711453,27.720635314547664,27.557338643064913,27.72024109937869
290.62637792088816,10.935351525165856,28.963786254537087,-4.691314548782942,33.28460631736949,-52.707230488148134,15.25462480998,9.41238467160148
290.6808365779048,10.731581991927062,-5.004529030562108,38.10917464971092,11.662596498194315,-18.48848040257516,-17.944267912488886,-17.942913674229985
113.97746156884384,33.561709010928354,67.75591363579895,9.023205287084224,27.3868905758004,27.387652147764697,28.153174272593585,28.107910811124306
309.07522609839674,32.792465879888525,-24.345028786495625,6.923678429993022,7.0258264215209785,6.897684990084751,6.880026532818151,6.9596493821336125
308.8300934186514,32.81287204568912,6.856857189495012,-34.14802607231685,30.65926593435893,30.66578381160879,30.593336202832113,-26.804347691759702
292.00631487719846,23.426001153235354,-14.864324019045597,-15.108847934494591,-14.264722271892754,-44.157882856473684,41.554866639762395,41.56928939062082
292.0737090777236,23.39126639406366,41.1119067842531,41.664711793877395,24.93808958461048,-5.01690601572483,-4.699265408411206,-4.589629442555572
291.82941062608836,23.24746595708272,51.69142797134384,51.28228201003182,51.97668537542019,51.944132368340064,-11.064410214810493,19.15145816820148
292.10181241222784,23.058012342099033,38.100027150254995,38.10018108882787,39.368878852682585,38.036532795074564,46.4026182571399,-8.798953674038687
292.2915864538056,23.361337411560307,17.299825023907374,0.9156873124549508,0.9339346602040686,-21.19026999868545,-20.061643943725105,18.905550159552526
292.1126654645132,23.169285519555554,18.597182618531665,2.7197970216566523,53.70790078832852,36.91199119587871,36.906525279528005,36.92051227327315
292.1282327620374,23.237187177359594,37.63122224712657,39.13675044774899,-13.903638258960552,-13.90381471957662,10.54468459779835,8.854462558714111
292.4116499500924,23.27387335166345,-15.10896010064,-14.782151386477844,22.63083261052165,24.003477616850084,50.386442651467476,4.5132905776627785
292.25164843143483,23.42286747733618,-16.161363261302178,0.51159530010784,-47.85097017715889,-15.407237522975024,-11.381013533441706,-12.234592227463349
292.130198889753,23.200189085722677,-11.750652752298059,53.62842436323986,-1.0580394161051936,-39.50214908635855,-5.061578232758039,-19.209722048955797
291.81595747395914,23.28371734239875,55.279801848345315,55.27952644923472,-3.0606625570085737,-3.0996298863805083,-3.2662536139972875,-52.03731066279603
292.23882491948035,23.335881654313727,-5.400433323844018,-5.468682439068774,19.726757755289896,-29.90407308383748,-31.44167578163061,-29.748827269806128
292.2217522498962,23.24054636178711,-40.35390879830877,-25.429959015277408,-26.50656212290349,42.35427811540825,42.72303590538714,42.23601269509745
268.0168694801891,4.768510331210414,-45.04022645761423,-45.20466097148433,-24.89713841454953,26.35688061966641,26.37997585288778,26.320676588882648
268.34132952266464,4.72164218022571,41.83945896024562,-41.02628363618569,-1.6541318750808407,-1.57686341546074,-1.6101947943445551,-84.62375306995126
233.51019952975003,40.652507844040535,38.30553440294383,6.154493406014216,6.656847396578682,35.75319486063113,5.095515004751543,-52.03071180123534
273.0060389008872,-27.990339033038502,19.25263234032348,19.103804232389102,18.633170900234493,-3.6946164140409112,-3.680555568847574,-4.1369984174258745
307.3350066902654,-51.496222910639496,-26.606053983958734,-27.15263497077159,-26.721923476116533,-4.294775751375339,-8.021896173915911,-8.349118732640028
99.51341016860806,-1.4037359571846078,19.909365185552836,19.928184474438837,19.970093086277906,19.70480722070334,-63.62909651741228,-9.929704740448836
99.51212300880987,-1.4059350710951204,8.984467771618098,9.203589612894447,9.419551869097019,9.12726235890224,8.808344287855126,-18.794796286196792
99.5440675235998,-1.2998220433441992,44.155716447530615,44.36704059255971,44.454129531125666,44.38231480353907,44.20910101409638,44.439092805051594
99.54337456455113,-1.2998423039305331,44.22253245706954,44.16589220460781,44.160232204516156,44.22917520291714,44.338054145224525,44.15964288776208
294.8837588437941,21.616690987997824,44.296027788768455,44.44496845213194,44.38485667786931,44.359383845316216,44.29253468386766,44.130957761509904
295.01111578743155,21.19421513381221,44.28707286457371,44.414482010765155,44.30263144299532,44.1622656255859,29.215355572368807,29.195671711238244
130.79406390175473,-46.991161747487546,74.565417706701,74.5678199207127,-11.848580557721052,-11.84826880404422,-12.120026666244726,-12.183581770528471
131.17912373704743,-47.16749390409438,-78.73130488554932,48.251400386970346,-56.47322162433565,-22.400252537644658,-22.51634955234232,-22.515600785496048
278.1279477297533,-34.286761710144575,-0.6257141553524864,4.717864212727991,4.4575401789183875,-49.88788694074691,29.37325392826499,29.37335509732147
5.325907514228223,76.87565055363756,-15.36388659602053,-11.119232609292183,-8.728422708285342,-11.310533113771351,28.64418961438971,27.366687119420572
5.853853120446835,77.1894874367303,-23.850946138073482,-23.7918104675714,-23.81362903533497,-22.776426626796216,-22.70834071803736,-32.573935743316085
5.86626874729733,77.19096666463838,20.928572023698926,20.90611941445656,20.935451633709746,48.252330894530964,25.06390311001019,24.92918253596929
7.736008681174657,77.0192566333428,38.7378726399635,38.9242563588389,38.742102342682145,38.70713506961865,38.67109134590015,38.86144429425917
9.718499159044294,76.57755887988125,38.90921540452365,38.7230111685733,38.71346484082968,38.95639246438588,38.86403791221298,38.660173067365825
207.4574212728069,54.58974846938839,3.978020556978529,4.267082467150835,42.94242891308559,43.55920888974153,-49.768002117658384,-59.08201943771058
204.97487256513443,53.81533061891794,11.711794032061178,16.570556674239224,16.739815397373224,16.266116870393965,-25.53755200684455,-26.107276305765254
128.67104353124216,-26.018893426230623,-6.924287325492776,-6.903602746665187,-6.849880952924585,24.42008757283671,23.93297196123641,24.007102467279676
128.50134890497722,-25.982273363693494,37.23843866348484,37.22622166717915,37.23356846345667,37.35104694805583,38.59713196295405,37.31599970432711
277.67654970477486,-18.75509710676996,-13.83051284143006,-14.00483924694054,-13.831686644432313,-13.584742981110892,-6.088687106490483,-6.128127184363357
287.3367752151871,-48.54193869758347,-6.748231410204787,-28.854714651044766,39.83356656712774,24.787078240019657,25.471772324358483,25.217402349029268
286.84822905408714,-48.93304493646424,53.72343583812594,-35.973724024223706,-36.88349449220996,-36.02230864631551,-36.297065646929006,-36.31385219500636
274.476141640319,8.693641437207562,-44.87116509255184,67.27895015925709,67.62633066715452,13.065052659090211,-11.559851090772149,-12.004704102245539
320.97287183827564,-62.22178287299044,34.05439293551322,45.347814017378646,47.00835115107544,-72.09465303569299,25.200868627356574,25.15249856344422
320.96850370384317,-62.225144054696344,25.23762075145805,-26.69567233261207,41.913226193477826,41.91983191674571,-15.270617118830016,9.077901096816877
267.8055923643389,-22.110438532480746,-4.883824541272238,-4.778231645217661,-4.766909023704924,-42.972528230444404,-81.9782689171575,-82.95277679612231
247.5376697347154,-26.19069449273612,41.27416425202721,41.16483816738832,41.08777338443549,41.24871180685317,41.049032456727026,41.105919111531016
234.49729289783005,10.23833278216144,41.218174422406506,41.34884908421821,0.3735999911441896,0.4179650943233901,-11.306631836636187,-18.28738219816347
353.40270001630216,-42.22355205302532,-33.49510770885178,43.83921503227807,-41.809439985449416,-41.477721278120256,-6.473214729253327,-6.417988971013084
353.268701119487,-42.7401852409388,67.3780906305655,66.93539529189927,6.209836498543124,6.3809287599968485,6.27813934982805,-44.310545007244045
124.48392480840424,16.50576315626159,15.919705716227096,16.424677928299822,15.260259916749618,15.936875429451394,16.454793231752532,31.36135489349508
124.94096521758327,16.981469140260625,-12.545231159096053,-67.33317490052025,-67.44216426757627,0.5842405273788065,0.6076673685984917,13.745498477187464
126.18921795707394,17.181210330574658,-2.644712108261623,-17.925267615641992,-17.895779480788644,-18.155963896871807,14.194450805258667,14.538463394722465
124.43427607141524,17.208275936930967,13.562798086757086,12.49254585170388,13.562443699927005,12.086452631015234,12.086857756441985,13.002724751103882
126.28653743985613,17.147749209504035,4.752544625043654,26.817225516083464,26.98737985799739,26.973783069491468,26.875775077152,26.95664839949811
126.45695920089899,17.045617327747227,-43.78305805358122,-3.809531938440861,-3.795188938896505,22.000243078435727,72.22744020781394,20.003726075068585
315.0258348049862,40.069102555486566,26.788282879821892,29.95121659130231,30.144871646449733,1.5068602250017245,-34.84444494844984,-35.171378306711354
329.0219444967968,55.70891842204277,-3.46330099845897,33.77396956191869,34.08092373951217,-5.628784175435814,0.8931318045013704,-32.20535747572533
282.42004021907354,-22.23562638401917,-60.55118472675285,-60.34513339156625,-41.468355203033404,-18.960901966452123,52.79872890769984,3.6840338939310877
269.0667620831985,-32.06717255939476,-25.265344762695587,64.02572765927752,-61.07176520806282,-61.87613366923978,34.17176014526689,33.99520378416945
269.0426854809748,-32.040602046755254,42.05478628568165,43.32655885874739,42.13360716003002,42.26686093856125,43.25013112031454,42.192057517508566
269.0095961344641,-32.06703951895267,42.23462842155343,43.291203445442804,42.23230761928528,3.3899154143831223,3.391210123406297,3.6553608140326737
104.62404955524784,42.45020113555549,59.5990293661616,59.6207661808599,-7.364696675246455,-7.212799722492613,-12.55385961124953,-12.554152596776696
102.87734832895607,40.86722840233424,-42.791810647537254,-57.839964894136294,-57.651461010461595,-57.226642015962454,34.209519802182264,-47.30930702127389
91.71558247966713,-11.054451905125537,-5.082461091845093,-20.407686981454987,-79.04036605108746,-81.05364549389253,36.455072587556046,36.48142434263988
250.92828604323964,-39.46447743970533,-3.877435306583562,-4.028423010765765,70.22279576714772,69.91743189171909,71.23133420839739,70.56818381898405
250.92234853772274,-39.48553758026394,45.23167811513635,-15.436994622029214,-14.26920407488297,-14.488866024999687,-33.99449328156846,-34.78491709243221
269.40751917881,-41.948139459373174,9.208141689081575,30.02143314761796,-49.6094785010926,15.105758112362285,14.949133156239355,14.638090434146852
269.3088663541397,-41.993029299146144,-9.044351872215733,-9.0342100865233,-9.089002807138275,-41.964250580116136,-41.69222867731651,-41.971339139959504
277.2363912913313,9.3155317437648,-14.370065281849243,49.02651790463138,-3.0208244878497514,-2.9588341142128223,-35.41031793967952,16.93812020741686
276.98384125886537,9.086635903457802,17.041237957966448,16.892191721278678,38.787818848622564,-22.973308832043163,-2.6162129048709493,-58.60765046186978
276.99035343043926,9.082491264108755,-21.262551448654236,-62.324589427831704,45.82163666688172,46.071771621469146,46.069264730373824,5.574704443895214
276.9836421416847,9.086915615296006,86.41518349687746,-23.66387368398572,-23.719033469106485,-25.578818649469053,-25.07664224283701,-25.57959908291048
249.61226776509892,-38.664684300049174,37.41746188999935,37.3519705915104,37.43097523578966,37.067371458525926,-25.2406399164038,-25.97722284616327
249.5169170192544,-38.42978333900314,-15.5245662693789,-15.468066353882108,-15.488392518514258,-3.7163062980050143,2.3065588771728787,2.345134513121065
343.0629212004028,-0.9437675738184771,-1.9360278732071643,-1.982977744051161,32.19908208792034,6.252263559935543,5.753623546143813,33.004945815328476
346.1470343464435,-1.5000090271567008,14.143601064909179,14.77779491822799,14.993331421916,14.756044317712893,-6.5735275593320885,-6.3382939636944196
211.88227475660545,-44.603000826580974,-45.62854736977138,-9.237757228315038,-8.964080483914199,-9.193920426972392,-48.31124082785661,-48.11794101706768
172.57496664271068,-42.899393813559364,-41.34056794539988,9.52700388555249,9.088846148083897,9.46978317371764,-48.83830674791784,-48.844141212364995
276.67916520155154,-23.04686936937941,-36.702923457178,-35.92372540765308,-35.922266449877064,-35.96274252857571,-31.01522998107627,-30.928803466402613
240.50631558217145,-32.503452147179516,-46.685463823957825,-46.47699276965196,-46.48452639592224,20.461831402779843,-31.67264050879727,-31.729994208472068
238.80273284317832,-56.683076428031505,-1.4008520377266518,24.75027437819095,24.89731450315584,26.72346777087802,-41.172457496339895,1.1388221598150727
238.33204729154937,-56.684191344800006,-2.141316312415539,-2.082547241088032,46.62943496372387,46.779421445575544,25.87925310363954,44.669923606262635
238.66389331389422,-56.79028068692581,44.478613326635845,49.84698190520026,-28.018720925320487,8.75012322462412,21.640452075963026,21.115912153870415
238.29974645109283,-56.712508893686845,14.932773085929425,-6.888021068727712,35.661960850886786,35.812938995779774,35.772322446246484,35.77735217578136
238.8320826577328,-56.5401230371957,35.573075774574484,35.56502505310964,-48.6434506716585,32.17362732807761,34.70277910342789,48.128323939489384
238.52838037262313,-56.666957885957096,-17.314829996883898,-17.804307996169108,-39.86678846377568,-6.057687477389728,-17.750090591744524,-16.979357560011252
238.63000152367962,-56.8830158133301,27.09175586444207,27.090724525855762,26.58543635947445,26.13137066198364,-9.063191601294328,-9.035038942410957
271.7909838281167,-31.179105416444518,42.41604465658668,42.28038327016183,-21.246900951659146,-21.080107390471998,64.68193372826224,65.47656169538496
131.7572814187111,-7.0536956818866425,-41.57932363840464,-41.605402966844004,-42.110609500904864,19.666775901901158,-8.26072998333953,6.418999119588167
115.82747754024679,-18.236048437521696,19.089149207286198,-14.462994308874569,-66.16823639910083,-14.682416297716337,18.33463680937093,-31.799624256353308
115.4063524985545,-18.150985291058763,-15.899382498833385,6.908376617653066,6.666993085431397,23.665335141941977,44.84777887459181,44.99305953284353
115.47881389489714,-18.08587813635438,-2.953150588252546,-3.047309020051188,-2.950813426430168,87.03952762212955,87.35711625876363,-3.3597248120210237
116.30906884681741,-17.850619596322748,-3.4586493581648963,-3.367579679776887,-3.3098192094902217,-3.3069401503521414,-3.2316792931328275,75.11413408344113
121.57374541793273,-20.5570792946383,-69.57409811568003,-72.24476093755031,-69.8264118699979,-73.08795124413237,-3.9163015934863545,-34.88006902682493
120.14202346078044,-21.285717125886627,2.0858621644050395,29.49307207709626,-39.377576219157255,-39.486007657344864,-39.48609705598452,-39.47664749828375
121.56023200027029,-20.18034410758046,-6.246054378597767,-6.31408615791601,24.765493950777437,24.393747588155737,58.76987745278683,29.52471365487661
121.5656935837553,-20.475156350478294,77.17172401921077,76.19484851013537,32.59602430845369,32.541155041973795,21.05017877680265,9.172583261610225
84.00287053595774,-67.97199478591457,-3.514664456998601,-4.0921175063496635,-2.3240526988614474,-2.2427988682009468,-2.407115656048024,10.652418134725972
270.6287149709809,-30.04952154779052,25.49555059374053,25.616075508742586,25.56515272609984,-40.81869648147649,-27.170855544485132,-27.06845793916029
286.038643802078,-0.5339932730919879,-50.13621103454461,-50.176640268608104,38.03877739960247,-43.09820766719464,-55.36380341214211,-53.10104307240574
285.9895247373051,-0.4602621326952189,44.55380082103726,44.45943512159065,44.50066711056935,-5.206957799502947,-5.237645827290431,-16.381697512531787
285.77866280505407,-0.4353803112611263,-17.319511260762333,-17.31975270421146,78.2978018545127,6.56418310553272,7.092328390162394,-56.79236591583179
118.70667130488613,-58.653386909800595,-58.84100545165846,-58.839008812695944,-31.367699915421934,-4.201767162258407,20.009891295385795,32.478420816066496
243.5016161804862,-56.02937897871748,-11.859210751508845,54.24146948025098,-28.42131234556441,-32.81268459845447,32.18061085211648,-56.28387674242635
244.34217027199483,-56.116139689515705,-0.7809983289722541,0.10834973132636047,-0.3143127873355102,0.08486612594365718,-75.05348477883253,-0.6551119758542082
243.88874096095947,-56.061115567544796,64.06564239056397,-3.394934224270397,38.38980758896382,38.60897897341052,-21.730452618957216,-17.519851983936967
243.79290998904256,-56.005125008921965,-10.246496599296831,-10.178057615318876,-10.23123987761762,-12.156889299582515,-12.098080797988533,-12.276289913533711
255.93960879329512,-19.62559036621907,-3.1492377944963863,-3.2493675835057934,-47.3901512195046,-14.13741925082732,-14.068172925478065,-54.72972302496749
256.00308978403217,-19.640798503506094,10.316035586080412,10.122572360185961,25.362563398030844,26.031909971881767,25.749905943367548,65.76972845649965
268.4041939953215,-32.78082427330359,49.896512909180316,49.875090210731,49.84559944279564,-4.257882466799996,-4.114335717425612,27.13088676276649
180.56881364178454,37.55254010888,-24.590168693449787,-24.61516537677248,-24.869241511443445,-22.626486005216783,-11.609321074055783,-4.1772041534409405
180.66476176604317,36.597935857819095,-4.171151146426488,-4.322108532383764,-3.184697243250913,-3.177065300003267,-41.80137194125332,-64.51380432576372
180.56259065477116,37.17795449342962,14.611701043682492,-0.2365480793500085,-0.2412225234885681,-50.89001389654428,35.68217056443983,-15.62678441046343
279.5294128581635,7.406003504344678,-47.474595265863904,38.013815639270696,37.911746154982,12.082729822325685,14.443254213292944,12.801828755770481
153.75600697541063,8.103805357769591,-5.057409264608263,-4.2778510133199665,-10.827488568227675,-10.937627177207016,-10.747444555916262,-10.876073822762264
153.75961988162354,8.110622782838314,-10.909369425015283,-10.592751797866844,17.19030135040951,34.44210155890194,-40.984375805434226,-41.28342499291946
155.32896911767068,8.073738241443204,-4.628288808442998,-38.66144129540707,-38.715459390351256,-38.8998419960052,-4.866050107420078,-4.981801169468626
155.18255443079028,8.239800145212602,-23.839840936710807,-45.582469763129986,-44.643190718749075,-45.08594590112463,-45.522072506848566,-45.19477902938985
191.49992590121715,18.582902907923273,38.52358566484577,38.441768634700985,38.514327051498974,-52.21238189949833,-10.72823900564328,-10.73865587986882
190.12437532159512,18.12423205700229,18.42824254566408,17.9909197360767,18.16717966100729,17.527223438548667,-34.12322125781745,-5.135451801737137
236.4049567144137,-58.01806601885173,0.02179786976658908,-0.051909977992675126,-46.16315211828421,-46.09650723833571,-45.7147648378997,-45.93777044605156
304.7507812978715,-12.84787765256906,55.15744981360142,55.13276080652402,54.76383138948233,-30.14061945347743,-29.869292409892047,-10.593503014353717
273.3594744404371,-24.430965112833746,30.91146619191937,35.812419655613276,35.731868105229026,58.158560370399215,-49.41714354752944,-13.172543253769305
25.73612308577692,40.764376033202545,1.4720069364575747,-34.92343935705539,-35.15131763848763,-33.5618814196449,-33.29383367789847,-33.29353908939861
24.28163703632795,40.28133705733072,-33.431040688347714,-33.65447736269017,-33.642455235451685,-33.45423267091134,-33.54211277980033,39.843640248604046
55.02368472736092,63.87399014095319,39.733257796297984,39.82381295588997,39.546633040463966,-21.137773939080397,61.54647376437964,-56.217692768771116
54.99633368938936,63.86979352197393,47.24013221726138,47.00388814500877,47.05583269090454,21.575182360629835,-22.537714161682292,2.0792617187263494
282.19589048046475,16.459526912924776,62.97963916781039,1.3984491652320612,-30.440912708021642,-30.63935936540832,-30.062900670814766,-30.428234737089433
282.96224947626274,16.581208217650744,-25.03538549707551,6.18514682273175,-56.787314433750474,20.326456952618376,-52.250995113216774,47.284568756808824
193.8238067754374,44.523480142786866,-4.240544133365621,-4.23741768340894,-0.02840367955510535,0.024533755182878755,-41.59601806066142,54.70990497332494
196.52547682028248,45.06755714914319,-37.0544286996241,-50.73983156609605,-57.750678146297425,-57.74048912642524,42.72233501282964,42.73941315740504
192.76802368539916,-36.512658411997954,-2.8663014447879283,12.478571756230163,52.70372865210364,52.43608499936963,-8.950034383849253,-8.947081591374547
260.47419169732,-26.26980741493775,-1.5472665799487049,-1.648625711719052,-1.5205874775319308,-1.5570503547795882,26.74346405011971,25.930923125069672
260.38799548745186,-26.207682675519962,10.095006924287938,9.952578166982802,2.514932454623641,56.53362119497959,56.53600891341746,-5.193190086727366
260.08191898039564,-26.278512661226355,31.83368342325837,34.00131867088099,34.380046099796026,34.30109156622828,-5.321414219459567,-20.201207762918788
260.3488078488503,-26.30369491681648,3.8616221437070335,2.9216204770783567,5.868122713870277,-56.974143900616724,-52.668114550175076,-43.52198228288506
260.2885064913769,-26.27806501290104,-16.49075303024967,-16.267222474439812,-16.87152419744507,-16.606560709486303,-25.64552404504644,-25.25920972713383
260.380635675397,-26.185736566677637,29.42782652767003,27.25596259154645,26.98875039672887,57.07335506200119,2.44377088616674,2.4674427698412122
260.21558224119707,-26.204832444924854,1.4702645676222226,1.482394217621406,1.416725366702263,1.5080848010533885,1.4212409050797985,1.4523947280789091
260.26400300408613,-26.17591860210827,1.5296364236521705,12.328555503008745,-32.14194092088633,68.00329746214639,-48.629738212924345,-48.541091701444756
260.36845283013923,-26.15979310408691,-9.718828511369107,-9.365670808160477,-9.520628795326903,2.7890396412598206,-26.325322413429124,-49.98717998060103
225.13187314509463,-9.078120490594939,-12.112423034593014,-12.322288567182538,-59.32202957683413,-58.1635981476536,-57.86690169661808,-57.214348362189845
153.65063489683985,42.4390168639664,-58.26170734493315,-9.060546318136511,-10.209524030042859,-49.91725290450874,-49.72330244505196,-46.01239563038554
292.27252129066034,7.160999877055684,24.22994005923577,-12.289260513342633,-12.075221972337534,-12.083583678074833,-12.243040242442234,-6.967909450111442
292.3485517667022,7.280933767551214,42.91176505642073,43.013789181999776,42.94313241743642,43.06776701696896,-4.760946146677716,-4.766164980984337
77.55368421671268,35.10078864641758,19.38782280044084,19.38793771998091,26.035189227783818,26.436504124644003,-14.097432952436051,-14.035270426689316
277.9978317449292,-19.51777283283637,-14.003120014645347,11.584667557147359,1.5888872264289915,2.3201714596839067,54.71996153919776,54.809251523916934
18.051252415725504,-83.20820137095669,39.59640524182204,62.906280537395475,62.9095176628146,61.865315041979464,62.77055589969854,-53.58860537117123
0.9290043175403596,-84.79660953869383,57.87892875290779,-4.485091510054668,-4.587342282975331,-4.487960271303414,-4.691437303098739,11.944851146710766
26.661460593910512,12.411451281983775,2.043443970568612,-60.91376273409141,-19.10371116114248,10.596116240752293,10.497849547346297,-11.592133274228
26.95849115926889,12.267764718069971,0.20414718749841912,2.429709673303034,-37.679580437516904,-38.0570787697814,-70.53125240473217,-70.5307662537866
277.446820969591,-23.31984500173317,29.74842173477453,29.710838486232337,29.74436831718258,29.835065206207577,12.459064488447678,-60.42442010242263
275.6248652114178,-26.286141986167973,45.41145623671311,45.41967122798285,45.515317797736024,45.49909644383597,45.45526381358643,45.42010868151947
123.67684584590052,-25.502626211000727,-14.430802811876998,-14.66831511508588,-14.394343023612409,-15.973893313158257,-42.38044461414148,-3.417972285765369
123.3058517360634,-25.485362668989538,-0.4394487045734861,-50.00506509927333,2.9165101318767888,-11.400554765562976,4.2373994892953935,4.274745489232884
123.64180348271911,-25.47116809875681,-5.686290515529183,-5.663617581005759,-5.683930377080298,-38.56550550230492,-38.55273872842165,-38.917081267768324
123.32012168950442,-25.50289042557826,-30.277206738007678,-12.727865315846614,25.885446212620195,25.89693609146224,-77.35262415266699,-78.64482715146862
123.82745736950524,-25.33870054521243,-44.40105539258634,-1.7983053553240895,-43.787339246968756,-43.79563922990318,-3.065005658661069,41.435335218441296
262.73859717374955,-23.50402107430098,41.59049430211531,41.464424863261755,41.34358610909417,41.31316762800765,41.31122276582594,41.34197072120864
262.0683050804527,-23.565257300134157,41.21407204436903,41.57489527199755,51.26141187862276,53.1335825011496,-31.099126982048553,-31.00191540622316
262.64022172193125,-23.445631662091106,-15.314043829175557,30.62501855017974,-57.292819498061654,-16.52404861133518,-51.26881827818218,0.1450731521104517
262.67040115448606,-23.385211340090322,-1.3290936336127337,-1.236788736493051,-1.2809804286225073,29.216525610595692,32.70761093095431,32.78435080810137
262.67160504393195,-23.511224958034216,50.38589865369444,50.917392025108875,34.96796089508769,35.03631161350207,34.79693279449672,56.3173196274994
262.85522134748487,-23.30058592925936,-24.64775362001601,-24.25185915388329,-7.66065542341903,-7.589062009291391,-8.42867421980756,47.581076247937425
262.19451812591643,-23.53802176274505,47.28615271300458,47.33873408791289,47.41775216081053,47.254719015364344,47.52212960144063,47.43086437140608
276.1937823062938,-24.57914061087547,5.7150864035921085,-39.205846355304885,-39.206104477373344,-47.08388250232909,-47.205275721699316,30.14819736080685
276.1590595770213,-24.61701874744131,30.40610137417495,0.6217536461880122,-18.36428241995248,36.9693590867804,39.34290955873601,39.458569367053975
277.0332472078186,-83.63082130511954,-48.08645042104538,-47.91782238484323,8.120507667074353,7.986628210797781,54.05467318738447,-44.79671333281533
271.93629713902703,-29.09458056153864,-12.647704919197034,-6.295439038913848,39.853285029503134,-24.09577655859321,-24.14764428239165,7.242684130264424
108.83020878062544,-12.462766256669868,15.954398945884806,71.43315896787621,-1.9106579843212628,-1.7972405024232867,28.347458864144826,2.815604326559484
199.90272287570556,46.35215964185521,-8.298311325089893,-9.316027711994305,-33.59079291643926,-6.237690347946923,37.842880052974,37.855885872249466
200.3114473231392,46.390265175954454,-31.93291015716116,56.921706374697386,56.922589681152324,56.76166643001325,5.7389258531253935,-6.830582078976165
203.02714739036838,-50.39316226830136,-6.905540613251745,-7.353734276525245,-45.30538935169003,-45.6008881717219,-45.454190714939784,-6.66056490859725
202.4308371850035,-50.39470412808402,-6.60141587872674,-6.636330498671688,-6.659883674565719,17.11489636147329,-53.98606150550722,-53.66468516919525
292.11648977310995,21.538139965290274,32.14554136918448,31.48210379669857,31.887891216375877,67.06397493098181,-45.29833236575981,-45.826753670712996
292.39409111361425,21.539682617042217,14.941855897972903,16.755653350209545,16.424299537177188,16.653096649606603,30.933145622794036,31.334620181554236
292.0891328681179,21.550413814895588,35.63727416022139,35.079021165604225,34.74170517868959,20.581642380321323,20.343492551961656,-12.772967122328124
292.22145400626516,21.72274087335433,0.3843627813938197,22.601504981544963,22.59643424484609,22.42740259954617,48.36229430662855,-10.172959770843406
292.7336598736676,21.610243937006654,-11.853741552370696,-11.813712604313741,-11.812038957479633,-11.782418360325366,44.37319009369399,44.45970105408231
292.34678560178025,21.81900735467092,-41.465625499035355,-41.445070223604496,-5.569011440146788,-5.605601366963528,-5.573668705194777,39.171480266082284
292.52805810225425,21.59240833852493,-43.009950117444546,-42.7743692536315,-42.97899995628389,-42.806006119423365,37.610182125568,37.59615601504774
292.5218246457166,21.6752579192726,37.50177368154477,-22.497515641373788,56.69350946483129,0.008954025900989131,10.701273253812552,10.857490091572268
