# Gaia DR2
# CMC15
# Pan-STARRS DR1
# 2MASS All-Sky
# SDSS DR12
# URAT1
# UCAC4
RA [deg]	Decl [deg]	gmag [mag]	PM_RA [mas/yr]	PM_Decl [mas/yr]	|RA_ICRS [deg]	DE_ICRS [deg]	Jmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	Jmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RA_ICRS [deg]	DE_ICRS [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F	|RAJ2000 [deg]	DEJ2000 [deg]	gmag [mag]	PM Ksi [mas]	PM Eta [mas]	F
51.4783363656368	-55.21619030102369	13.714953	150.78563167375563	139.81596336624239	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|51.4771574	-55.2168398	15.659	[-143.93996157]	[-140.11401743]	148.83648661147916
269.42500253817803	11.713726649111122	20.444899	-33.53281223960624	143.17752285937087	|269.49738	11.583006	13.614	[16472.99598938]	[-30357.29267589]	13839.882500743011	|269.4992843	11.58040128	nan	[-139449.05103269]	[-721921.97413536]	612.4757752468627	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|269.4973922	11.5829847	nan	[139643.08148815]	[-257439.18375197]	70269.39518606082	|269.4973774	11.58302	nan	[18129.39647056]	[-33417.78510277]	13471.229732077969
34.483443855478875	-13.453073500193089	14.121507	213.1907151711171	-52.227248185106006	|34.48281	-13.452922	11.108	[-191.58077078]	[49.01879233]	114.9084927977358	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|34.4824833	-13.4528856	16.341	[-215.11688976]	[46.63972316]	227.55717256477936
33.8339440635149	-13.016299626044034	10.776033	155.83333815960412	-5.508185526099077	|33.833456	-13.016267	8.632	[-146.63735236]	[11.48766567]	102.61658136897573	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|33.8338753	-13.0162858	12.26	[-168.27036294]	[60.25989983]	10.325305313032302	|33.8332545	-13.0162698	12.26	[-140.36615877]	[4.80571252]	122.11323989956662
33.824038658939344	-12.849563540912802	9.658416	44.11931723000067	6.54466196093837	|33.823925	-12.849571	8.19	[-40.41459979]	[-1.8692668]	34.697193503926805	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|33.8240044	-12.8495614	10.409	[-83.33564162]	[21.52216206]	4.404583234027282	|33.8238259	-12.8495837	10.409	[-30.21754833]	[-2.44963602]	41.000660972315465
33.95586724074123	-12.67340669434825	11.831975	498.63663538239445	215.17626819658054	|33.954216	-12.674104	nan	[-462.52313098]	[-200.70282003]	524.2570131514036	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|33.9536256	-12.6742848	13.732	[-507.66656054]	[-203.73869681]	495.540192471622
107.1684729281259	28.904330210421644	12.758434	-64.54104629858797	-87.8959522356059	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|107.168665	28.904525	15.063	[229.85510266]	[-266.53734212]	0.5594682882716367	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
286.5865654858506	14.262788866406476	20.200695	-14.330573765054814	3.4510034233219917	|286.589291	14.111175	14.453	[609.00140088]	[-35207.29367549]	13009.628353090788	|286.58832968	14.11024465	18.1002	[13325.9059214]	[-216254.88368142]	169.45248391575788	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|286.5883422	14.1102717	nan	[18633.47384938]	[-331906.95613013]	337.75081232870167	|nan	nan	nan	nan	nan	nan
201.6632249594835	-24.29366895533015	8.50753	-337.9952209376215	-68.8284921885031	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|201.664823	-24.2933662	10.432	[214.43387267]	[45.87640847]	271.4741269675347
201.76050351269885	-24.290724088692322	8.452487	-339.0281070100305	-66.94417093170568	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|201.7621048	-24.2904381	nan	[215.02029688]	[45.7024993]	347.1195068119064
138.67128619005314	18.16235495156115	15.1406355	-151.5612734449971	-9.30747318241905	|138.671852	18.162397	11.555	[141.63131876]	[9.77908499]	117.76270521173943	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|138.671945	18.1624303	nan	[157.92948652]	[18.52519124]	129.33727864748838
137.22456024920086	17.676821645125607	8.750979	8.593565203301008	-73.59483725129292	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|137.2245203	17.6771403	10.05	[-5.89528642]	[45.64797569]	74.15459039280778
243.42865677624175	-53.7839218804566	19.29981	-5.721834057470705	2.86393653824047	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|243.413696	-53.94524	14.796	[-2041.80712184]	[-38278.0767499]	1454.5890073353073	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
251.39621128450932	-32.52999280815984	20.095156	15.406549643804595	16.136303704217333	|251.501895	-32.66945	10.467	[37664.41319434]	[-59081.55753626]	13378.832145497727	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
207.61832275528593	58.656506072392766	10.842381	-110.97629334755896	-15.081839059072493	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|207.6192271	58.656597	12.008	[102.24825902]	[25.84733052]	96.91676911639972
74.44700933730381	-51.509371658450256	14.835938	77.08822386015483	165.2466491601118	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|74.4464798	-51.5101078	nan	[-36.79304909]	[-83.26479129]	230.95506760440188
310.84212656439536	-47.420487403512354	14.763642	-86.15882918911144	23.69658777455267	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|310.8426665	-47.4205331	nan	[20.89293928]	[-6.01965789]	88.00148267899371
349.29467944158176	3.2823664346981034	3.3041599	760.2664461209854	18.578404321389094	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|349.2914074	3.2822892	nan	[-484.76226073]	[-13.16603275]	615.1212764622013
204.6709998169936	-11.535857666380197	12.768057	149.23827734154247	-86.39686344209743	|204.670603	-11.535635	9.714	[-149.61491844]	[85.97691703]	82.19574212514921	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|204.6703489	-11.5354942	14.996	[-153.34683943]	[82.87153224]	114.02506361165194
306.9669385296061	-32.00506251538569	13.749145	109.77462632364602	-38.29287738045858	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|306.966373	-32.0049031	nan	[-88.80798584]	[28.27478207]	74.99498068174886
293.97459508309424	22.772472621991867	20.772038	-11.117586676331005	6.656555995201299	|293.900513	22.653919	12.779	[-16959.87036701]	[-29433.09346812]	9533.87254004191	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|293.9005212	22.6539125	nan	[-10831.09319132]	[-18782.49502917]	8100.769138466451
293.78697615174224	22.75402430258575	20.41581	-0.4116202520923651	12.209045193585746	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|293.8613917	22.6207908	nan	[156771.61811446]	[-224506.55275958]	249.58673014592765	|nan	nan	nan	nan	nan	nan
201.84235789092972	12.04572632105026	10.779714	-429.76834829290607	-3.423560834859621	|201.844217	12.04573	8.771	[422.87705731]	[-2.64387806]	357.16631278422005	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|201.8441039	12.0457456	12.041	[395.02587163]	[1.94563695]	263.19663263402873
272.56284925519344	-26.5874086558992	19.599533	-20.95945994388552	7.498964016175242	|272.593767	-26.740417	13.527	[9515.8895789]	[-52414.98607544]	5243.22991886779	|272.59149789	-26.73796344	21.3512	[35175.49004243]	[-160331.7042536]	308.10866413500577	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
0.19599994984454022	16.402229788991928	11.840925	12.027882377708972	-119.7629523251713	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|0.1958983	16.4027987	13.539	[-18.51582336]	[121.22184725]	104.09646625967846
196.41589280853148	-25.68503911606589	18.657583	-313.48060684417385	-20.02876420024159	|196.517517	-25.749401	15.246	[31385.67927122]	[-22075.08367836]	9398.529910419365	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
197.83246917072108	-25.58733405280473	13.23644	164.41456268861575	-165.00264713928698	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|197.8316839	-25.5866112	15.184	[-105.0044334]	[98.04233727]	191.08314526374707
267.8068510309826	-14.517661695559942	19.696053	-19.542658735465952	-0.7189962104107341	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|267.9345461	-14.6249714	15.841	[366251.62372128]	[-318454.02673779]	19319.6330949611	|nan	nan	nan	nan	nan	nan
267.7044170095551	-14.49001067551914	20.251732	8.816136637772363	-16.56240413864085	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|267.7723228	-14.607195	16.929	[194650.51058928]	[-347710.33566865]	12825.1428675242	|nan	nan	nan	nan	nan	nan
267.8488672442589	-14.45207838006542	19.920452	-29.356251475907015	6.827586007698772	|267.83425	-14.613204	15.453	[-3757.45656596]	[-42960.16823549]	9968.968604064221	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|267.8323311	-14.60956	14.986	[-47358.99178345]	[-467037.0123604]	11590.150734128181	|267.8323559	-14.6095539	14.983	[-3525.64419362]	[-34670.25566518]	13303.235235420374
260.7318135704419	14.560384096183583	20.799484	4.338163508037745	25.455051065031384	|260.699248	14.407106	14.986	[-7327.19878952]	[-35607.96506958]	10204.334834750753	|nan	nan	nan	nan	nan	nan	|260.699255	14.407113	14.986	[-6321.00901623]	[-30724.03589685]	10170.552699167902	|nan	nan	nan	nan	nan	nan	|260.6992286	14.4071164	nan	[-55951.30988881]	[-271679.5381265]	51532.66015183454	|nan	nan	nan	nan	nan	nan
17.444429025399586	25.920254120593427	13.738952	-70.04459807720518	-48.71682357613371	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|17.44478	25.9204684	15.686	[73.04067148]	[48.96031827]	64.68713969532406
39.24410293879003	-34.579090532309024	5.5943813	-18.507288271596977	-258.86874348501334	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|39.2441992	-34.5779756	nan	[18.045728]	[165.94569317]	160.67312506961005
39.13807271189153	-34.61049496567747	11.060782	310.2267816786389	-395.4984536381596	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|39.1363312	-34.6086742	12.646	[-325.53852945]	[421.76140233]	337.88419383985865
229.94020607280734	-2.400413992208685	14.6232605	52.013707479036825	-150.83415500980013	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|229.9400027	-2.3997845	16.996	[-49.20984453]	[142.21052819]	93.43606878995085
230.39310593597483	-2.2840585696075957	10.494999	33.442893489865156	-286.90353838795437	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|230.3929533	-2.2828587	12.081	[-43.12513756]	[278.20044033]	173.2958108946249
230.19479659238598	-2.414077000332741	6.035215	-260.711732561688	-172.3765939089817	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|230.1959248	-2.4133359	nan	[166.33505144]	[106.82935986]	301.8114667176582
268.3396271722117	-36.648160125804154	19.642685	-26.176319466210238	15.271370601958804	|268.203145	-36.772147	14.568	[-51908.2139309]	[-58670.76228668]	3892.0460389914733	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
164.95887310157235	-6.879766282763739	13.821486	-194.6030618353956	23.21470244427026	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|164.9587878	-6.8799017	15.562	[-214.62113779]	[-330.9726393]	15.332108360587714	|164.9597321	-6.8798873	15.562	[203.98017325]	[-27.5756671]	185.90096279097543
164.95831491405912	-6.880192309596832	14.3368	-212.82040585476793	14.07283879740354	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|164.9587878	-6.8799017	15.562	[1268.68626081]	[809.36652364]	65.72101944098299	|164.9597321	-6.8798873	15.562	[333.83956261]	[71.96032555]	272.2928022823877
164.599781663786	-6.7373334580097834	9.854748	-403.01533538189295	-22.85293132893195	|164.601152	-6.737271	8.2	[394.21347931]	[14.00910239]	302.3038317527317	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|164.6015212	-6.7372345	10.817	[403.38329008]	[25.12402477]	375.07319930406624
163.67408175516147	-7.310890937400455	12.230071	-173.1474589370383	-371.87718153876375	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|163.6748959	-7.3091398	14.025	[180.77234313]	[404.93877135]	266.3530540040289
285.40283105210096	-12.474210971114994	19.997263	-10.667269574463255	-4.999944220387185	|285.511898	-12.599951	15.663	[28385.31348986]	[-33554.66544871]	11359.198077037267	|285.51216528	-12.60023923	18.1151	[447991.57472285]	[162706.04412238]	6337.64108116738	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
177.54725002304767	13.36255532113256	15.252427	-292.8264251898487	-126.57071474046434	|177.548412	13.363019	12.076	[277.84400881]	[110.8503057]	217.84188525420456	|nan	nan	nan	nan	nan	nan	|177.548686	13.363161	12.076	[286.78219258]	[118.76856238]	280.5785946009113	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|177.5484327	13.3630525	nan	[265.09984413]	[112.10047794]	266.0869711994
176.8437991817167	13.136855737240941	11.54423	-82.07725654618595	9.450406097589749	|176.844122	13.136811	9.273	[79.32769055]	[-15.05124877]	56.97190575675413	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|176.8438421	13.1368486	13.064	[117.53356081]	[-26.64767667]	28.137817957316976	|176.8442609	13.136807	13.064	[28.38075008]	[-4.1662196]	163.11804586474034
67.89658958194043	-35.01466344483065	15.1724	183.01414433078136	-151.09186333814577	|67.896256	-35.014449	nan	[-146.93225006]	[107.20933659]	91.30180049764168	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|67.8949324	-35.0135325	nan	[-310.0819153]	[263.68724653]	218.00102699652476
357.32407265056685	34.9785641166568	11.683762	-3.8070870851065264	-123.41035948293333	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|357.3240565	34.979077	13.381	[-3.43971974]	[130.40209267]	105.62365994982405
357.55367870110314	35.1489096624459	11.164068	8.707130445751943	-1.4185967811453721	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|357.5535718	35.1488703	11.542	[-16.49648346]	[-8.3160909]	10.898589533042747
267.27383846252934	-69.73532259243339	18.061657	-63.156865561177355	-345.2198072644514	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|267.034274	-69.876282	14.821	[-19569.17357548]	[-33522.59521853]	12600.28409741196	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|267.0342003	-69.8762953	nan	[-8713.17709541]	[-14916.50597247]	15140.460454288035
227.88516284250812	29.109193304712093	12.408476	-2.950566472584311	-7.892098914328791	|227.885526	29.108762	7.982	[81.02330284]	[-106.99809292]	64.76039220543353	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|227.8855395	29.1087506	11.417	[48.44631083]	[-66.06273807]	43.15119206680864
227.88548100547635	29.10866243093719	10.213001	-10.486231655063525	-19.261484589644752	|227.885526	29.108762	7.982	[11.92802555]	[24.81661314]	23.786733912396873	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|227.8855395	29.1087506	11.417	[6.97001547]	[13.27952577]	22.224031640318067
228.62370095872862	28.35844154772945	12.834071	67.04374208923406	34.45042699181896	|228.62338	28.358321	10.094	[-71.33970924]	[-26.48866382]	77.44893499263411	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|228.6233686	28.3583114	14.635	[-61.46733416]	[-25.87944358]	60.825261608928784
266.9630522537689	-18.358061323244833	20.380074	-19.49177624632486	-15.66358976612202	|267.061982	-18.491367	14.846	[35647.53073622]	[-50576.9415486]	12191.03253558996	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
278.2930548745495	21.703733396861264	20.77487	-8.869679228373865	0.6023898136788848	|278.257931	21.541459	15.499	[-7589.97467632]	[-37689.14206469]	13708.584627949413	|278.25792697	21.54144617	17.6847	[-48071.21600157]	[-194388.13944536]	362.60965016107866	|278.257938	21.541433	15.499	[-7323.28549866]	[-36360.00105539]	12468.978042802575	|278.257934	21.541458	17.796	[-11734.6939463]	[-48962.3793774]	119.2514280446207	|278.2579125	21.5414494	nan	[-56124.75282878]	[-278467.00153767]	103514.6256171905	|nan	nan	nan	nan	nan	nan
136.51533167283168	2.5675916395233993	13.1263685	78.42687614949921	-160.40963289063316	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|136.5149839	2.5683123	15.027	[-81.44121899]	[166.73329944]	121.61419999816799
278.49354928399106	4.051564137813496	19.802181	12.83448351572091	-28.760203152803236	|278.510571	3.918745	14.651	[3717.13218281]	[-28981.76223475]	15012.216704963443	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
259.97905692221815	-25.63919050060743	20.128765	13.320497224553645	-18.489435651906064	|259.977504	-25.790687	14.141	[-672.66145883]	[-72601.18937111]	8096.752057557908	|259.97695027	-25.79280664	nan	[-33008.12632011]	[-150880.11003415]	138.36192801993266	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan
259.96346845823496	-25.657386656973312	20.313303	-19.08793717020481	-3.8289145910608235	|259.969899	-25.817756	9.085	[2850.07363234]	[-76945.42845868]	18712.738779939125	|nan	nan	nan	nan	nan	nan	|259.968606	-25.818714	13.739	[940.65911259]	[-34292.76485663]	14415.969207516386	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|259.9699112	-25.8177337	15.482	[1204.61124927]	[-33156.94435647]	10525.282067799386
68.37673190938158	-29.767663432072684	4.151563	-114.07440221973462	-271.66615006545555	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|68.3773015	-29.7664923	nan	[77.57625386]	[174.70794532]	250.83719218088376
69.23683308770885	-29.056944949350857	12.454377	514.56239989907	175.92420230290622	|69.235448	-29.057365	nan	[-508.31235589]	[-178.56387095]	222.54466542440616	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|69.2341324	-29.0577656	14.504	[-548.68635833]	[-186.75823598]	456.4446421685026
70.40526649489051	-29.333730624852503	15.085258	145.5227230250031	-30.286234056511848	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|70.4044706	-29.3336359	nan	[-54.15740865]	[7.03445114]	224.8550844972433
70.48465560069877	16.567088648852568	13.754199	131.5826668359059	60.69907423701902	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|70.4840753	16.5668414	15.65	[-117.08613233]	[-52.58394]	121.12588785390851
64.5358938746085	13.331094468434225	14.082253	110.2160672650191	-15.93081802194059	|64.53564	13.331251	10.288	[-58.2861705]	[36.5217109]	95.99818615323825	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|64.5356621	13.3312823	15.398	[-40.64601741]	[36.09064155]	64.91962594576687
64.41601263818288	12.414734883912898	14.195094	117.92123915815469	-11.084958900667154	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|64.4154833	12.414835	16.092	[-128.63331396]	[22.80018802]	86.84881758643687
64.53627703358629	13.331261168299653	13.954916	110.07968998206309	-13.792350677700592	|64.53564	13.331251	10.288	[-144.88250021]	[-2.1984273]	141.13081946465417	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|64.5356621	13.3312823	15.398	[-112.72696012]	[3.85996355]	86.57625672619925
64.67651469637623	12.510640111687577	14.145566	109.87004209779818	-12.282922846216724	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|64.6760039	12.5106653	16.243	[-89.51852538]	[2.52968815]	87.27900363969196
63.716906977783765	13.054858467628392	10.223316	114.2602541309164	-22.726626379745717	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|63.7164003	13.0549587	11.268	[-68.86451175]	[11.42913984]	105.83283305396289
70.6818908072519	16.512829475872742	10.737154	-187.2626799454076	-197.62322406456204	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|70.6827368	16.5136792	11.909	[121.70333345]	[126.18692163]	263.4341476886832
70.15458635458897	16.63563829018222	16.14774	89.11514898014141	-26.229629746186315	|70.154196	16.63308	13.487	[-90.48846654]	[-631.406955]	242.17791238708966	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|70.1542156	16.6330667	nan	[-55.68410682]	[-445.37314528]	229.74557268470392
288.20020710668814	-0.46121019663173723	20.442865	-8.661463784603578	-2.4369130953014118	|288.276599	-0.608558	14.318	[18964.50282214]	[-36589.37749095]	11266.811098766279	|288.27510097	-0.60768014	20.3541	[22607.37529167]	[-182369.49303909]	102.33490987389897	|nan	nan	nan	nan	nan	nan	|nan	nan	nan	nan	nan	nan	|288.2765828	-0.6085581	nan	[123000.83289348]	[-237499.11550203]	19136.797688218183	|nan	nan	nan	nan	nan	nan
