RA[deg]          	Decl [deg]          	|CMC15  |PanSt1 |2MASSAS|SDSS12 |URAT1  |UCAC4  |total
301.499226862048602	 27.832989014961505	20.799970	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.323996403637807	 27.835085317421733	20.732695	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.523858094845650	 28.014054048859954	19.925282	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
300.572792944209539	 27.634606198858734	20.772736	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
301.154865766086346	 28.021243962881179	20.100742	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
277.417011645422861	-36.431147078646632	19.374561	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
277.417163371542813	-36.431035417758139	19.134747	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
346.814285113394703	-23.132709828383348	12.390924	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
346.780145086309346	-23.160550164947455	 9.055779	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
323.686001022472169	 -6.995172088462941	12.512783	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
102.916607036016927	  5.754220387124239	 9.354453	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
309.717985232937281	-26.606267017419931	15.665146	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
173.319413623344929	 -3.402806036375864	10.515570	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
174.315694457488007	 -3.296733194844167	14.014155	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
311.856657966046669	 -4.223452788936424	15.828319	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
246.501736156160945	-69.025892379181244	19.485003	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
245.748850193121967	-69.099082353234920	14.734383	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
266.593528380823614	-27.720998237801219	20.187052	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
265.742756530931217	-27.363855986144046	19.872570	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
265.656775242113838	-27.489144513603243	20.423038	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
283.482182570705902	 -0.593230146133740	19.869660	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.534492288929471	 -0.545100274930919	12.201706	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.602236601283323	 -0.620806820406760	19.959644	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.868440291900129	 -0.454795032461247	20.513184	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.645268180394510	 -0.542522857254078	20.461681	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.451495900273926	 -0.650095696680377	19.954320	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.619323678444914	 -0.431885346343032	18.613306	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.649011505901115	 -0.623744880098890	20.259370	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.397145543970169	 -0.604812767535213	20.091090	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.645325675938466	 -0.582246565685595	19.743177	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
283.663127310526249	 -0.477702811215667	19.680473	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 69.202132194557237	 27.131556171687137	 7.717812	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 69.188167240851911	 27.163673067927512	15.625247	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
225.506083710064331	 -2.229423222123501	16.072638	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 88.245818550939305	  7.899069978411571	13.643564	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
251.836701263858487	-43.823236910051143	19.810324	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
181.621330233195039	 -3.101510720633331	20.023726	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
180.759437263673959	 -2.940614225614548	20.559620	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 47.454738782314386	-24.112040896474369	20.440062	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 48.577228679550849	-23.157528839710171	11.311549	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 46.134222761781544	-24.587214429245918	18.730562	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 47.102084652143382	-24.173970958575456	10.297844	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 47.106890735046115	-24.168302496944975	 9.595830	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 47.513163865639591	-23.692486136290995	12.244840	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
209.811039431714136	-61.196905040011622	19.165500	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
251.264451976222233	-51.204614306867171	19.950819	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
114.917332675569881	-24.109694926005272	20.629850	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
114.768618422205634	-24.000330771614024	14.755845	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
269.143650756131876	-37.018081757258031	19.644163	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
268.658672989762522	-37.146136777612995	19.911835	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
268.971942689338789	-37.044738149199738	19.667710	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
252.102879371108145	-32.094366979067260	20.281311	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
251.757474233165851	-32.116780982171612	20.630863	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
251.965408848081097	-32.096245116502253	17.051779	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
321.857921582837946	 55.888645347422099	16.303444	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
310.507247575138592	-15.562926662949559	19.896458	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
308.762380906329156	-16.378632488958296	 9.428477	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
303.637740697311528	 32.985309474755198	14.945792	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 88.792021022099306	 -4.178605300274589	14.250224	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
239.524044714736675	 39.033697045057494	13.319653	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 63.989098675894077	 46.726120890032711	14.766767	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
 11.650752358234284	-20.060310330997584	14.051885	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
 10.788614361308889	-20.705240293418381	11.752682	|  NF   |  NF   |  NF   |  NF   | fail1 |success|1
267.373287356688593	-36.380740238953919	19.610249	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
265.587707391428353	-34.228987743223172	19.649464	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
228.496616522636288	 48.144844010615138	15.145520	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
229.311942969656059	 48.480945310722674	14.109342	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
255.635333684944328	-21.953379362718056	19.735647	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
255.120566681139707	 -2.156025009590548	13.651898	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
229.754024305439373	-60.874953665089812	20.261190	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
229.528522355457113	-60.970329789488623	12.842412	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
229.701965669727088	-60.749267645102321	20.630690	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
355.929744655940908	 -1.817611568528111	15.816370	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
352.939328448995241	 -3.442837123736924	15.269691	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
355.722889263441687	 -1.888851901967186	14.608121	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
352.937594861215416	 -2.744626538322625	12.810328	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
254.558991708055601	-28.719822518878139	20.502338	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
254.315787731971966	-28.947454914556545	19.762857	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
254.537831612816149	-28.872600972791837	20.478250	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.511393307454796	-26.726279799729330	19.027363	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.867458046094271	-26.490109508960298	19.675415	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.892688312724431	-26.586222409264405	20.193949	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
169.207123728284699	-28.388833994494313	15.069409	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
286.102390719407879	 17.898895918148050	20.608551	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
286.123500494827624	 18.163684982178552	20.598880	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
289.121012829871063	  0.767869238190755	11.929810	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
290.346401005692883	  1.362555155475975	15.643420	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
251.033291675639248	  9.960070160621727	16.595263	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
134.347677829156311	-37.637182670850052	20.185751	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
135.456080973228154	-37.018236922533362	14.213624	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
255.119403582986791	 15.159940258345211	 7.855934	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
273.597174541679124	-32.191155028965440	19.546211	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
305.827635400536849	 29.881226535392713	20.668066	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
319.283000708414818	-39.397330675911654	10.470674	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
320.194005054292006	-38.781230684944553	 7.674625	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
319.658947470968599	-38.575229123884405	16.979881	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
319.671012972065569	-38.578707853700635	16.330540	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
319.295599407811153	-38.872297249578629	 5.975083	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
320.524229811808141	-38.643243108518732	16.348066	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
151.045501331948003	-40.847511270628075	19.555756	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
338.583416502232524	 14.965960459152033	12.139282	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
339.468243857656489	 14.985811001346928	 7.713201	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
338.579064427299443	 14.948309171916746	16.518555	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
152.639103538741892	  7.717747665718750	12.676939	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
286.970724687500081	-29.444846330560562	13.434863	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
262.145755906996555	-40.081826455310463	12.782345	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
211.194715649312315	-54.843840192986754	20.708727	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
279.458626761789560	 11.552731105264558	17.376236	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.219041592256076	 -7.861512659564958	20.002962	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.591973388992130	 -7.894809755685135	20.171293	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.290409043283375	 -7.856894934436374	19.704538	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
281.093732750781896	 -7.997908010406224	20.187254	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
276.269785828307022	 24.632646748147383	10.026413	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
276.960070153650349	 24.942248089028244	13.009887	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
271.547864006450823	-28.633076634163416	19.431030	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
271.489922758981038	-28.667952027849275	19.411915	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
273.079129587937587	-31.492107256482917	19.827082	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
273.101086474767840	-31.579734657724167	19.756823	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
269.091652374407829	-34.273374832793159	19.261618	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
275.145087713148428	-23.502497815704150	19.127993	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
275.323028350234154	-23.414200772770783	19.489456	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
267.011912362411920	-21.358561255004602	19.828848	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
266.979802689122380	-21.355905853494523	19.602652	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
286.095255658865312	-13.242606878604086	19.144903	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
322.990194613082053	-53.411128737949085	13.608383	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
296.072178766187676	 28.480687152676957	20.624128	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.816890374688910	 28.270803030316856	20.563760	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.956736146398441	 28.428745114698355	20.425108	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
161.093482846588586	 50.182604028972584	12.729206	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
161.311786380167547	 49.690750996021308	14.346337	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
286.468576006287435	 12.297526784149474	20.855085	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
247.101523043478124	 36.774283568106043	13.801343	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
246.581393437976857	 36.685721114598920	14.707022	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
298.397987099742295	 11.484034591597947	19.621632	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
309.136767609177525	 53.703169227044590	13.608420	| fail1 |  NF   |  NF   | fail1 |  NF   |  NF   |0
284.982402281766156	-50.171051033932379	15.865908	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
300.312132278526633	-12.507644361928628	19.478376	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
299.618216591481485	-12.626201905993984	11.321630	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
299.348789302824116	-12.566180992392630	13.552987	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
346.726370055962263	-21.457672548077959	 8.723948	|  NF   |  NF   |  NF   | fail1 | fail1 |success|1
347.502442603909799	-21.195205008075920	11.817887	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
347.171281079777145	-21.750309129835308	13.786468	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
358.067377460005503	 32.366152641797115	16.814846	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
123.430671512395364	 13.494872040867532	17.414550	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
308.105118556817104	-45.091659330930376	12.861906	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
137.501746290489507	  9.027386929775858	13.810482	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
137.019221852468860	  8.612288027560329	18.621052	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
137.411195931482098	  8.437143586495550	13.703173	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
137.262111308580671	  8.972024771400276	13.700955	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
264.784867272438703	  2.783164251576169	16.954815	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
264.664630813316762	  3.096654580120273	19.808704	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
287.046400998024410	 13.309205549026490	20.447685	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
287.635043341217056	 13.423151151974327	19.603508	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
287.608694824893348	 13.400434649740760	20.577852	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
287.569687740943721	 13.435998576557164	20.204300	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
286.978742167109942	 13.316569695635181	20.013834	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
269.500400363338031	 31.958117748412068	15.750650	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
270.335267152395829	 31.877899943910236	20.131859	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
100.881052555380478	-38.900698067082118	14.978801	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
286.026283418563764	 78.752832245857334	 8.796535	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
277.984092121099081	 77.510884913376671	13.219393	| fail1 |  NF   |  NF   |  NF   |  NF   |  NF   |0
277.362187694662168	-16.792709434927829	19.857513	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
277.260191436888704	-16.972997177484178	19.863552	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
277.332500416509163	-16.903644515117865	19.320559	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
232.050716512172357	 43.669761612407868	12.554902	|success|  NF   |  NF   |  NF   |  NF   |  NF   |1
232.049789527508921	 43.669049495987927	14.251539	|success|  NF   |  NF   |  NF   |  NF   |  NF   |1
260.307981809367561	 25.707530850958044	 8.722213	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
259.535620482366312	 25.103720198259325	10.258933	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
259.966025326802367	 25.701447714650495	15.052148	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
295.643559267738397	 12.777000652116458	20.347939	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
295.568865302629263	 12.601711193380053	19.332050	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
304.790992841293303	-44.075830025400137	19.521198	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
250.752987719030898	-29.546420490008156	20.312110	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
250.121375925241466	-29.706662885207990	20.571028	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
108.139251345538355	-46.758842059618729	 4.358855	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
272.494039970097049	-30.667780675715434	18.816555	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
239.888792458586948	-60.771552318973953	20.617197	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
239.341711805993384	-60.755425817768803	20.986744	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
240.304053831986636	-60.670008913153268	20.799965	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
301.128838363049283	-23.702089004646734	11.581314	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
190.615992966603727	  9.445285242281090	15.175317	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
189.938819704956416	  8.799079191887683	12.024000	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
265.041093103240541	-18.864776501568862	20.440763	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.870475826360575	-18.716881926651382	20.042393	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
264.926817872049639	-18.934992297061275	19.692510	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
274.572887298413320	 -0.842967281025337	20.401653	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
274.324381365697946	 -0.996859553756335	11.806953	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
357.858561311028041	  1.597497861553814	17.402664	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
259.108501183302621	-35.410206363028536	19.053835	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
106.551356732134280	  6.459934648814279	13.596196	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
260.182999397833100	-32.394738045680036	20.174726	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
337.517097875673130	 48.859405647397942	12.857881	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
337.516155676118103	 48.859209837530251	14.075891	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
310.456725466870864	  1.934032468436688	12.868974	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
310.457494909329910	  1.929638306128878	11.497864	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
116.218428217026414	-22.822292386340806	20.181456	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
116.957305837391843	-22.482519700783584	20.409880	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
116.174702618722947	-22.793406091960435	19.938087	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
 28.631470700293608	-62.585071636615162	15.497908	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
262.861258362079354	-36.560777544018116	13.838860	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
258.336998296023239	-32.001532584143980	20.076420	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
258.400059903444287	-31.937323234095413	19.657755	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
314.159893533056731	-15.634781109320464	16.883272	|  NF   |  NF   |  NF   |  NF   | fail1 |  NF   |0
149.258143168994195	 19.762366720057774	 7.444165	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
149.258877987510175	 19.753898267965702	 8.205806	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
149.964763047734891	 20.360346810173709	12.815807	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
293.235841208299803	 26.814571613357888	20.617620	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.041362975976995	 26.788987025441422	20.476406	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
292.997028649227502	 26.848010840573259	17.039724	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.235359443207869	 26.699094462397415	20.574448	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.488006151571312	 26.896038000155212	20.285225	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.281150505983476	 26.856761714300195	20.804630	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.022898095964706	 26.892291691011465	20.426980	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.103547835500194	 26.761739138725989	19.215647	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
293.297708461033039	 26.984752675541408	20.257648	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
314.530646453307099	 12.974928336674227	20.001460	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
314.503164158784102	 13.110860923098835	10.861230	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
313.781043105624406	 13.178414961850947	 8.433636	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
314.643871357531623	 12.938980036870850	19.313059	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
243.254533944980835	-58.197757344897880	19.492338	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
242.901039542922547	-58.153931301119087	19.581612	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
154.520911333935288	  1.189612376649188	16.357140	|  NF   |  NF   |  NF   |  NF   |  NF   |success|1
130.761026557935025	 24.136869472065161	 9.580696	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
130.739540580985903	 24.158347838290116	17.047928	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
130.629501057416434	 24.457791030840784	13.302958	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
259.421516437133903	-20.090476465879810	19.428383	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
113.474659011775373	 22.390003723186538	14.737604	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
267.576146167689330	-53.512152440940135	13.349808	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
347.841718419245240	 44.971903054176423	20.169033	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
347.339226788944529	 44.976342105439130	19.030056	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
289.647186649280968	  7.205172753159003	20.108057	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
289.094462358867077	  7.069591374311393	20.190147	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
234.050568889226781	 35.709652690581784	17.581488	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
 80.970166307738438	-36.472277792419540	14.530199	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
 80.970269623488761	-36.471906917180327	12.298765	|  NF   | fail1 |  NF   | fail1 | fail1 |  NF   |0
239.285295409237989	 27.816528572346158	13.484479	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
239.942570157869085	 28.335744115665914	12.275339	|  NF   |  NF   |  NF   |  NF   |  NF   |  NF   |0
269.575979747276733	 29.253034190716594	19.389093	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
269.441594835004082	 29.247797434217357	 3.350948	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
270.188611665339693	 29.566510442254987	11.626136	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
270.161372333400720	 29.572669819147585	 6.894717	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
209.381158272959368	-63.239882261355262	19.508680	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
282.522897025517011	-28.854712564126398	17.342330	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
117.483057247909287	-21.491257262332120	20.806408	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
116.274603167692675	-22.356484483920998	20.964373	|  NF   |  NF   |  NF   | fail1 | fail1 |  NF   |0
282.409894704392116	-48.155783663894880	16.460491	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
281.818667720192138	-48.132755328919323	 9.569337	| fail1 | fail1 |  NF   | fail1 | fail1 |  NF   |0
283.761778863312600	 24.051899868717776	20.906776	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
284.106983441170712	 24.164397805167930	20.780766	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
332.838269578781535	 47.147917533594125	 7.234379	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
107.776250176336347	 -3.640943714805420	14.720180	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
107.787475439169981	 -3.570268735536715	11.251407	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
299.257684808749559	 29.476837024713284	20.696928	|  NF   |  NF   |  NF   | fail1 |  NF   |  NF   |0
